"id";"nama_kecamatan";"nama_alt";"id_kab_kota";"id_provinsi";"id_negara";"inserted_at";"inserted_by";"updated_at";"updated_by"
"520705";"Brang Rea";"Brang Rea";"56653";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"520706";"Poto Tano";"Poto Tano";"56653";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"520707";"Brang Ene";"Brang Ene";"56653";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"520708";"Maluk";"Maluk";"56653";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"520801";"Tanjung";"Tanjung";"56499";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"520802";"Gangga";"Gangga";"56499";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"520803";"Kayangan";"Kayangan";"56499";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"520804";"Bayan";"Bayan";"56499";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"520805";"Pemenang";"Pemenang";"56499";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"527101";"Ampenan";"Ampenan";"56769";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"527102";"Mataram";"Mataram";"56769";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"527103";"Cakranegara";"Cakranegara";"56769";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"527104";"Sekarbela";"Sekarbela";"56769";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"527105";"Selaprang";"Selaprang";"56769";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"527106";"Sandubaya";"Sandubaya";"56769";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"527201";"RasanaE Barat";"RasanaE Barat";"56740";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"527202";"RasanaE Timur";"RasanaE Timur";"56740";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"527203";"Asakota";"Asakota";"56740";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"527204";"Raba";"Raba";"56740";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"527205";"Mpunda";"Mpunda";"56740";"1814";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530104";"Semau";"Semau";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530105";"Kupang Barat";"Kupang Barat";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530106";"Kupang Timur";"Kupang Timur";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530107";"Sulamu";"Sulamu";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530108";"Kupang Tengah";"Kupang Tengah";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530109";"Amarasi";"Amarasi";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530110";"Fatuleu";"Fatuleu";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530111";"Takari";"Takari";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530112";"Amfoang Selatan";"Amfoang Selatan";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530113";"Amfoang Utara";"Amfoang Utara";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530116";"Nekamese";"Nekamese";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530117";"Amarasi Barat";"Amarasi Barat";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530118";"Amarasi Selatan";"Amarasi Selatan";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530119";"Amarasi Timur";"Amarasi Timur";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530120";"Amabi Oefeto Timur";"Amabi Oefeto Timur";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530121";"Amfoang Barat Daya";"Amfoang Barat Daya";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530122";"Amfoang Barat Laut";"Amfoang Barat Laut";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530123";"Semau Selatan";"Semau Selatan";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530124";"Taebenu";"Taebenu";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530125";"Amabi Oefeto";"Amabi Oefeto";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530126";"Amfoang Timur";"Amfoang Timur";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530127";"Fatuleu Barat";"Fatuleu Barat";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530128";"Fatuleu Tengah";"Fatuleu Tengah";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530130";"Amfoang Tengah";"Amfoang Tengah";"56475";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530201";"Kota Soe";"Kota Soe";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530202";"Mollo Selatan";"Mollo Selatan";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530203";"Mollo Utara";"Mollo Utara";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530204";"Amanuban Timur";"Amanuban Timur";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530205";"Amanuban Tengah";"Amanuban Tengah";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530206";"Amanuban Selatan";"Amanuban Selatan";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530207";"Amanuban Barat";"Amanuban Barat";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530208";"Amanatun Selatan";"Amanatun Selatan";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530209";"Amanatun Utara";"Amanatun Utara";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530210";"KI'E";"KI'E";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530211";"Kuanfatu";"Kuanfatu";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530212";"Fatumnasi";"Fatumnasi";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530213";"Polen";"Polen";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530214";"Batu Putih";"Batu Putih";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530215";"Boking";"Boking";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530216";"Toianas";"Toianas";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530217";"Nunkolo";"Nunkolo";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530218";"Oenino";"Oenino";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530219";"Kolbano";"Kolbano";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530220";"Kot olin";"Kot olin";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530221";"Kualin";"Kualin";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530222";"Mollo Barat";"Mollo Barat";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530223";"Kok Baun";"Kok Baun";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530224";"Noebana";"Noebana";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530225";"Santian";"Santian";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530226";"Noebeba";"Noebeba";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530227";"Kuatnana";"Kuatnana";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530228";"Fautmolo";"Fautmolo";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530229";"Fatukopa";"Fatukopa";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530230";"Mollo Tengah";"Mollo Tengah";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530231";"Tobu";"Tobu";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530232";"Nunbena";"Nunbena";"56680";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530301";"Miomafo Timur";"Miomafo Timur";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530302";"Miomafo Barat";"Miomafo Barat";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530303";"Biboki Selatan";"Biboki Selatan";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530304";"Noemuti";"Noemuti";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530305";"Kota Kefamenanu";"Kota Kefamenanu";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530306";"Biboki Utara";"Biboki Utara";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530307";"Biboki Anleu";"Biboki Anleu";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530308";"Insana";"Insana";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530309";"Insana Utara";"Insana Utara";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530310";"Noemuti Timur";"Noemuti Timur";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530311";"Miomaffo Tengah";"Miomaffo Tengah";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530312";"Musi";"Musi";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530313";"Mutis";"Mutis";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530314";"Bikomi Selatan";"Bikomi Selatan";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530315";"Bikomi Tengah";"Bikomi Tengah";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530316";"Bikomi Nilulat";"Bikomi Nilulat";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530317";"Bikomi Utara";"Bikomi Utara";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530318";"Naibenu";"Naibenu";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530319";"Insana Fafinesu";"Insana Fafinesu";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530320";"Insana Barat";"Insana Barat";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530321";"Insana Tengah";"Insana Tengah";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530322";"Biboki Tan Pah";"Biboki Tan Pah";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530323";"Biboki Moenleu";"Biboki Moenleu";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530324";"Biboki Feotleu";"Biboki Feotleu";"56681";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530401";"Lamaknen";"Lamaknen";"56352";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530402";"TasifetoTimur";"TasifetoTimur";"56352";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530403";"Raihat";"Raihat";"56352";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530404";"Tasifeto Barat";"Tasifeto Barat";"56352";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530405";"Kakuluk Mesak";"Kakuluk Mesak";"56352";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530412";"Kota Atambua";"Kota Atambua";"56352";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530413";"Raimanuk";"Raimanuk";"56352";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530417";"Lasiolat";"Lasiolat";"56352";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530418";"Lamaknen Selatan";"Lamaknen Selatan";"56352";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530421";"Atambua Barat";"Atambua Barat";"56352";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530422";"Atambua Selatan";"Atambua Selatan";"56352";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530423";"Nanaet Duabesi";"Nanaet Duabesi";"56352";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530501";"Teluk Mutiara";"Teluk Mutiara";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530502";"Alor Barat Laut";"Alor Barat Laut";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530503";"Alor Barat Daya";"Alor Barat Daya";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530504";"Alor Selatan";"Alor Selatan";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530505";"Alor Timur";"Alor Timur";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530506";"Pantar";"Pantar";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530507";"Alor Tengah Utara";"Alor Tengah Utara";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530508";"Alor Timur Laut";"Alor Timur Laut";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530509";"Pantar Barat";"Pantar Barat";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530510";"Kabola";"Kabola";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530511";"Pulau Pura";"Pulau Pura";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530512";"Mataru";"Mataru";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530513";"Pureman";"Pureman";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530514";"Pantar Timur";"Pantar Timur";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530515";"Lembur";"Lembur";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530516";"Pantar Tengah";"Pantar Tengah";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530517";"Pantar Baru Laut";"Pantar Baru Laut";"56319";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530601";"Wulanggitang";"Wulanggitang";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530602";"Titehena";"Titehena";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530603";"Larantuka";"Larantuka";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530604";"Ile Mandiri";"Ile Mandiri";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530605";"Tanjung Bunga";"Tanjung Bunga";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530606";"Solor Barat";"Solor Barat";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530607";"Solor Timur";"Solor Timur";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530608";"Adonara Barat";"Adonara Barat";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530609";"Wotan Ulumando";"Wotan Ulumando";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530610";"Adonara Timur";"Adonara Timur";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530611";"Kelubagolit";"Kelubagolit";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530612";"Witihama";"Witihama";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530613";"Ile Boleng";"Ile Boleng";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530614";"Demon Pagong";"Demon Pagong";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530615";"Lewolema";"Lewolema";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530616";"Ile Bura";"Ile Bura";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530617";"Adonara";"Adonara";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530618";"Adonara Tengah";"Adonara Tengah";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530619";"Solor Selatan";"Solor Selatan";"56406";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530701";"Paga";"Paga";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530702";"Mego";"Mego";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530703";"Lela";"Lela";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530704";"Nita";"Nita";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530705";"Alok";"Alok";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530706";"Palue";"Palue";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530707";"Nelle";"Nelle";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530708";"Talibura";"Talibura";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530709";"Waigete";"Waigete";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530710";"Kewapante";"Kewapante";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530711";"Bola";"Bola";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530712";"Magepanda";"Magepanda";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530713";"Waiblama";"Waiblama";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530714";"Alok Barat";"Alok Barat";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530715";"Alok Timur";"Alok Timur";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530716";"Koting";"Koting";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530717";"Tana Wawo";"Tana Wawo";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530718";"Hewokloang";"Hewokloang";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530719";"Kangae";"Kangae";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530720";"Doreng";"Doreng";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530721";"Mapitara";"Mapitara";"56632";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530801";"Nangapanda";"Nangapanda";"56403";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530802";"Pulau Ende";"Pulau Ende";"56403";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530803";"Ende";"Ende";"56403";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
"530804";"Ende Selatan";"Ende Selatan";"56403";"1818";"102";"2025-03-21 02:44:48";"System";"2025-03-21 02:44:48";"System"
